Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","1994","1994","kg CO2eq/kg product","1.4029","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","1995","1995","kg CO2eq/kg product","1.3697","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","1996","1996","kg CO2eq/kg product","1.3209","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","1997","1997","kg CO2eq/kg product","1.3477","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","1998","1998","kg CO2eq/kg product","1.3993","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","1999","1999","kg CO2eq/kg product","1.2874","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","2000","2000","kg CO2eq/kg product","1.2995","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","2001","2001","kg CO2eq/kg product","1.3342","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","2002","2002","kg CO2eq/kg product","1.355","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","2003","2003","kg CO2eq/kg product","1.3104","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","2004","2004","kg CO2eq/kg product","1.3097","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","2005","2005","kg CO2eq/kg product","1.2998","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","2006","2006","kg CO2eq/kg product","1.236","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","2007","2007","kg CO2eq/kg product","1.2357","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","2008","2008","kg CO2eq/kg product","1.1712","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","2009","2009","kg CO2eq/kg product","1.1214","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","2010","2010","kg CO2eq/kg product","1.2097","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","2011","2011","kg CO2eq/kg product","1.1568","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","2012","2012","kg CO2eq/kg product","1.1303","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","2013","2013","kg CO2eq/kg product","1.1498","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","2014","2014","kg CO2eq/kg product","1.1065","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","2015","2015","kg CO2eq/kg product","1.0995","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","2016","2016","kg CO2eq/kg product","1.1036","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","71761","Emissions intensity","27","Rice, paddy","2017","2017","kg CO2eq/kg product","1.0953","Fc","Calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1970","1970","gigagrams","11708.3471","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1971","1971","gigagrams","11927.4362","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1972","1972","gigagrams","11908.696","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1973","1973","gigagrams","11939.4105","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1974","1974","gigagrams","12117.4922","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1975","1975","gigagrams","12669.7879","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1976","1976","gigagrams","12820.7763","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1977","1977","gigagrams","13290.6724","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1978","1978","gigagrams","13375.668","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1979","1979","gigagrams","13964.3917","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1980","1980","gigagrams","14132.1663","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1981","1981","gigagrams","14398.5335","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1982","1982","gigagrams","14732.7731","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1983","1983","gigagrams","14255.1792","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1984","1984","gigagrams","14352.565","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1985","1985","gigagrams","14383.9168","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1986","1986","gigagrams","15082.8386","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1987","1987","gigagrams","15040.0267","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1988","1988","gigagrams","15757.8527","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1989","1989","gigagrams","18120.4425","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1990","1990","gigagrams","17265.0579","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1991","1991","gigagrams","18654.5356","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1992","1992","gigagrams","18940.5938","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1993","1993","gigagrams","19509.5436","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1994","1994","gigagrams","19887.9212","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1995","1995","gigagrams","20440.1356","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1996","1996","gigagrams","21058.9446","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1997","1997","gigagrams","22203.9812","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1998","1998","gigagrams","22096.0041","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","1999","1999","gigagrams","22538.8448","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","2000","2000","gigagrams","22708.3863","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","2001","2001","gigagrams","22222.0191","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","2002","2002","gigagrams","23817.8568","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","2003","2003","gigagrams","24244.3678","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","27","Rice, paddy","2004","2004","gigagrams","24917.5431","A","Aggregate, may include official, semi-official, estimated or calculated data"
